,model,importances,parameters,set,type,outcome,train_start,train_end,test_start,test_end,precision_at_100,precision_at_5,precision_at_20,precision_at_50,precision_at_80,recall_at_100,recall_at_5,recall_at_20,recall_at_50,recall_at_80,f1_at_5,accuracy_at_50
927,DecisionTree,[],"{'criterion': 'entropy', 'max_depth': 2, 'min_samples_leaf': 500, 'min_samples_split': 50}",1,augmented,firearm_outcome,2010-01-01 00:00:00,2011-12-31 11:38:24,2014-01-01 23:16:48,2016-01-02 10:55:12,0.001027221366204417,0.010309278350515464,0.005141388174807198,0.0020554984583761563,0.0012845215157353885,1.0,0.5,1.0,1.0,1.0,0.020202020202020204,0.5012840267077555
928,DecisionTree,[],"{'criterion': 'entropy', 'max_depth': 2, 'min_samples_leaf': 500, 'min_samples_split': 100}",0,regular,sustained_outcome,2010-01-01 00:00:00,2010-12-31 05:49:12,2013-01-01 17:27:36,2015-01-02 05:06:00,0.09658314350797266,0.14678899082568808,0.1845102505694761,0.15952597994530537,0.11275626423690205,1.0,0.07547169811320754,0.38207547169811323,0.8254716981132075,0.9339622641509434,0.09968847352024922,0.5630979498861047
929,DecisionTree,[],"{'criterion': 'entropy', 'max_depth': 2, 'min_samples_leaf': 500, 'min_samples_split': 100}",0,regular,firearm_outcome,2010-01-01 00:00:00,2010-12-31 05:49:12,2013-01-01 17:27:36,2015-01-02 05:06:00,0.0036446469248291574,0.01834862385321101,0.01366742596810934,0.006381039197812215,0.003986332574031891,1.0,0.25,0.75,0.875,0.875,0.03418803418803419,0.5029612756264237
930,DecisionTree,[],"{'criterion': 'entropy', 'max_depth': 2, 'min_samples_leaf': 500, 'min_samples_split': 100}",0,augmented,sustained_outcome,2010-01-01 00:00:00,2010-12-31 05:49:12,2013-01-01 17:27:36,2015-01-02 05:06:00,0.09658314350797266,0.14678899082568808,0.1845102505694761,0.15952597994530537,0.11275626423690205,1.0,0.07547169811320754,0.38207547169811323,0.8254716981132075,0.9339622641509434,0.09968847352024922,0.5630979498861047
931,DecisionTree,[],"{'criterion': 'entropy', 'max_depth': 2, 'min_samples_leaf': 500, 'min_samples_split': 100}",0,augmented,firearm_outcome,2010-01-01 00:00:00,2010-12-31 05:49:12,2013-01-01 17:27:36,2015-01-02 05:06:00,0.0036446469248291574,0.01834862385321101,0.01366742596810934,0.006381039197812215,0.003986332574031891,1.0,0.25,0.75,0.875,0.875,0.03418803418803419,0.5029612756264237
932,DecisionTree,[],"{'criterion': 'entropy', 'max_depth': 2, 'min_samples_leaf': 500, 'min_samples_split': 100}",1,regular,sustained_outcome,2010-01-01 00:00:00,2011-12-31 11:38:24,2014-01-01 23:16:48,2016-01-02 10:55:12,0.08577298407806883,0.061855670103092786,0.15424164524421594,0.14388489208633093,0.10211946050096339,1.0,0.03592814371257485,0.3592814371257485,0.8383233532934131,0.9520958083832335,0.04545454545454545,0.5582948125321007
933,DecisionTree,[],"{'criterion': 'entropy', 'max_depth': 2, 'min_samples_leaf': 500, 'min_samples_split': 100}",1,regular,firearm_outcome,2010-01-01 00:00:00,2011-12-31 11:38:24,2014-01-01 23:16:48,2016-01-02 10:55:12,0.001027221366204417,0.010309278350515464,0.005141388174807198,0.0020554984583761563,0.0012845215157353885,1.0,0.5,1.0,1.0,1.0,0.020202020202020204,0.5012840267077555
934,DecisionTree,[],"{'criterion': 'entropy', 'max_depth': 2, 'min_samples_leaf': 500, 'min_samples_split': 100}",1,augmented,sustained_outcome,2010-01-01 00:00:00,2011-12-31 11:38:24,2014-01-01 23:16:48,2016-01-02 10:55:12,0.08577298407806883,0.061855670103092786,0.15424164524421594,0.14388489208633093,0.10211946050096339,1.0,0.03592814371257485,0.3592814371257485,0.8383233532934131,0.9520958083832335,0.04545454545454545,0.5582948125321007
935,DecisionTree,[],"{'criterion': 'entropy', 'max_depth': 2, 'min_samples_leaf': 500, 'min_samples_split': 100}",1,augmented,firearm_outcome,2010-01-01 00:00:00,2011-12-31 11:38:24,2014-01-01 23:16:48,2016-01-02 10:55:12,0.001027221366204417,0.010309278350515464,0.005141388174807198,0.0020554984583761563,0.0012845215157353885,1.0,0.5,1.0,1.0,1.0,0.020202020202020204,0.5012840267077555
936,DecisionTree,[],"{'criterion': 'entropy', 'max_depth': 2, 'min_samples_leaf': 1000, 'min_samples_split': 5}",0,regular,sustained_outcome,2010-01-01 00:00:00,2010-12-31 05:49:12,2013-01-01 17:27:36,2015-01-02 05:06:00,0.09658314350797266,0.11926605504587157,0.20273348519362186,0.15679124886052873,0.11446469248291571,1.0,0.06132075471698113,0.419811320754717,0.8113207547169812,0.9481132075471698,0.0809968847352025,0.5603644646924829
937,DecisionTree,[],"{'criterion': 'entropy', 'max_depth': 2, 'min_samples_leaf': 1000, 'min_samples_split': 5}",0,regular,firearm_outcome,2010-01-01 00:00:00,2010-12-31 05:49:12,2013-01-01 17:27:36,2015-01-02 05:06:00,0.0036446469248291574,0.009174311926605505,0.009111617312072893,0.007292616226071103,0.004555808656036446,1.0,0.125,0.5,1.0,1.0,0.017094017094017096,0.503872437357631
938,DecisionTree,[],"{'criterion': 'entropy', 'max_depth': 2, 'min_samples_leaf': 1000, 'min_samples_split': 5}",0,augmented,sustained_outcome,2010-01-01 00:00:00,2010-12-31 05:49:12,2013-01-01 17:27:36,2015-01-02 05:06:00,0.09658314350797266,0.11926605504587157,0.20273348519362186,0.15679124886052873,0.11446469248291571,1.0,0.06132075471698113,0.419811320754717,0.8113207547169812,0.9481132075471698,0.0809968847352025,0.5603644646924829
939,DecisionTree,[],"{'criterion': 'entropy', 'max_depth': 2, 'min_samples_leaf': 1000, 'min_samples_split': 5}",0,augmented,firearm_outcome,2010-01-01 00:00:00,2010-12-31 05:49:12,2013-01-01 17:27:36,2015-01-02 05:06:00,0.0036446469248291574,0.009174311926605505,0.009111617312072893,0.007292616226071103,0.004555808656036446,1.0,0.125,0.5,1.0,1.0,0.017094017094017096,0.503872437357631
940,DecisionTree,[],"{'criterion': 'entropy', 'max_depth': 2, 'min_samples_leaf': 1000, 'min_samples_split': 5}",1,regular,sustained_outcome,2010-01-01 00:00:00,2011-12-31 11:38:24,2014-01-01 23:16:48,2016-01-02 10:55:12,0.08577298407806883,0.1958762886597938,0.10796915167095116,0.1408016443987667,0.10083493898522801,1.0,0.11377245508982035,0.25149700598802394,0.8203592814371258,0.9401197604790419,0.14393939393939395,0.5552131484334875
941,DecisionTree,[],"{'criterion': 'entropy', 'max_depth': 2, 'min_samples_leaf': 1000, 'min_samples_split': 5}",1,regular,firearm_outcome,2010-01-01 00:00:00,2011-12-31 11:38:24,2014-01-01 23:16:48,2016-01-02 10:55:12,0.001027221366204417,0.010309278350515464,0.002570694087403599,0.0020554984583761563,0.0012845215157353885,1.0,0.5,0.5,1.0,1.0,0.020202020202020204,0.5012840267077555
942,DecisionTree,[],"{'criterion': 'entropy', 'max_depth': 2, 'min_samples_leaf': 1000, 'min_samples_split': 5}",1,augmented,sustained_outcome,2010-01-01 00:00:00,2011-12-31 11:38:24,2014-01-01 23:16:48,2016-01-02 10:55:12,0.08577298407806883,0.1958762886597938,0.10796915167095116,0.1408016443987667,0.10083493898522801,1.0,0.11377245508982035,0.25149700598802394,0.8203592814371258,0.9401197604790419,0.14393939393939395,0.5552131484334875
943,DecisionTree,[],"{'criterion': 'entropy', 'max_depth': 2, 'min_samples_leaf': 1000, 'min_samples_split': 5}",1,augmented,firearm_outcome,2010-01-01 00:00:00,2011-12-31 11:38:24,2014-01-01 23:16:48,2016-01-02 10:55:12,0.001027221366204417,0.010309278350515464,0.002570694087403599,0.0020554984583761563,0.0012845215157353885,1.0,0.5,0.5,1.0,1.0,0.020202020202020204,0.5012840267077555
944,DecisionTree,[],"{'criterion': 'entropy', 'max_depth': 2, 'min_samples_leaf': 1000, 'min_samples_split': 50}",0,regular,sustained_outcome,2010-01-01 00:00:00,2010-12-31 05:49:12,2013-01-01 17:27:36,2015-01-02 05:06:00,0.09658314350797266,0.11926605504587157,0.20273348519362186,0.15679124886052873,0.11446469248291571,1.0,0.06132075471698113,0.419811320754717,0.8113207547169812,0.9481132075471698,0.0809968847352025,0.5603644646924829
945,DecisionTree,[],"{'criterion': 'entropy', 'max_depth': 2, 'min_samples_leaf': 1000, 'min_samples_split': 50}",0,regular,firearm_outcome,2010-01-01 00:00:00,2010-12-31 05:49:12,2013-01-01 17:27:36,2015-01-02 05:06:00,0.0036446469248291574,0.009174311926605505,0.009111617312072893,0.007292616226071103,0.004555808656036446,1.0,0.125,0.5,1.0,1.0,0.017094017094017096,0.503872437357631
946,DecisionTree,[],"{'criterion': 'entropy', 'max_depth': 2, 'min_samples_leaf': 1000, 'min_samples_split': 50}",0,augmented,sustained_outcome,2010-01-01 00:00:00,2010-12-31 05:49:12,2013-01-01 17:27:36,2015-01-02 05:06:00,0.09658314350797266,0.11926605504587157,0.20273348519362186,0.15679124886052873,0.11446469248291571,1.0,0.06132075471698113,0.419811320754717,0.8113207547169812,0.9481132075471698,0.0809968847352025,0.5603644646924829
947,DecisionTree,[],"{'criterion': 'entropy', 'max_depth': 2, 'min_samples_leaf': 1000, 'min_samples_split': 50}",0,augmented,firearm_outcome,2010-01-01 00:00:00,2010-12-31 05:49:12,2013-01-01 17:27:36,2015-01-02 05:06:00,0.0036446469248291574,0.009174311926605505,0.009111617312072893,0.007292616226071103,0.004555808656036446,1.0,0.125,0.5,1.0,1.0,0.017094017094017096,0.503872437357631
948,DecisionTree,[],"{'criterion': 'entropy', 'max_depth': 2, 'min_samples_leaf': 1000, 'min_samples_split': 50}",1,regular,sustained_outcome,2010-01-01 00:00:00,2011-12-31 11:38:24,2014-01-01 23:16:48,2016-01-02 10:55:12,0.08577298407806883,0.1958762886597938,0.10796915167095116,0.1408016443987667,0.10083493898522801,1.0,0.11377245508982035,0.25149700598802394,0.8203592814371258,0.9401197604790419,0.14393939393939395,0.5552131484334875
949,DecisionTree,[],"{'criterion': 'entropy', 'max_depth': 2, 'min_samples_leaf': 1000, 'min_samples_split': 50}",1,regular,firearm_outcome,2010-01-01 00:00:00,2011-12-31 11:38:24,2014-01-01 23:16:48,2016-01-02 10:55:12,0.001027221366204417,0.010309278350515464,0.002570694087403599,0.0020554984583761563,0.0012845215157353885,1.0,0.5,0.5,1.0,1.0,0.020202020202020204,0.5012840267077555
950,DecisionTree,[],"{'criterion': 'entropy', 'max_depth': 2, 'min_samples_leaf': 1000, 'min_samples_split': 50}",1,augmented,sustained_outcome,2010-01-01 00:00:00,2011-12-31 11:38:24,2014-01-01 23:16:48,2016-01-02 10:55:12,0.08577298407806883,0.1958762886597938,0.10796915167095116,0.1408016443987667,0.10083493898522801,1.0,0.11377245508982035,0.25149700598802394,0.8203592814371258,0.9401197604790419,0.14393939393939395,0.5552131484334875
951,DecisionTree,[],"{'criterion': 'entropy', 'max_depth': 2, 'min_samples_leaf': 1000, 'min_samples_split': 50}",1,augmented,firearm_outcome,2010-01-01 00:00:00,2011-12-31 11:38:24,2014-01-01 23:16:48,2016-01-02 10:55:12,0.001027221366204417,0.010309278350515464,0.002570694087403599,0.0020554984583761563,0.0012845215157353885,1.0,0.5,0.5,1.0,1.0,0.020202020202020204,0.5012840267077555
952,DecisionTree,[],"{'criterion': 'entropy', 'max_depth': 2, 'min_samples_leaf': 1000, 'min_samples_split': 100}",0,regular,sustained_outcome,2010-01-01 00:00:00,2010-12-31 05:49:12,2013-01-01 17:27:36,2015-01-02 05:06:00,0.09658314350797266,0.11926605504587157,0.20273348519362186,0.15679124886052873,0.11446469248291571,1.0,0.06132075471698113,0.419811320754717,0.8113207547169812,0.9481132075471698,0.0809968847352025,0.5603644646924829
953,DecisionTree,[],"{'criterion': 'entropy', 'max_depth': 2, 'min_samples_leaf': 1000, 'min_samples_split': 100}",0,regular,firearm_outcome,2010-01-01 00:00:00,2010-12-31 05:49:12,2013-01-01 17:27:36,2015-01-02 05:06:00,0.0036446469248291574,0.009174311926605505,0.009111617312072893,0.007292616226071103,0.004555808656036446,1.0,0.125,0.5,1.0,1.0,0.017094017094017096,0.503872437357631
954,DecisionTree,[],"{'criterion': 'entropy', 'max_depth': 2, 'min_samples_leaf': 1000, 'min_samples_split': 100}",0,augmented,sustained_outcome,2010-01-01 00:00:00,2010-12-31 05:49:12,2013-01-01 17:27:36,2015-01-02 05:06:00,0.09658314350797266,0.11926605504587157,0.20273348519362186,0.15679124886052873,0.11446469248291571,1.0,0.06132075471698113,0.419811320754717,0.8113207547169812,0.9481132075471698,0.0809968847352025,0.5603644646924829
955,DecisionTree,[],"{'criterion': 'entropy', 'max_depth': 2, 'min_samples_leaf': 1000, 'min_samples_split': 100}",0,augmented,firearm_outcome,2010-01-01 00:00:00,2010-12-31 05:49:12,2013-01-01 17:27:36,2015-01-02 05:06:00,0.0036446469248291574,0.009174311926605505,0.009111617312072893,0.007292616226071103,0.004555808656036446,1.0,0.125,0.5,1.0,1.0,0.017094017094017096,0.503872437357631
956,DecisionTree,[],"{'criterion': 'entropy', 'max_depth': 2, 'min_samples_leaf': 1000, 'min_samples_split': 100}",1,regular,sustained_outcome,2010-01-01 00:00:00,2011-12-31 11:38:24,2014-01-01 23:16:48,2016-01-02 10:55:12,0.08577298407806883,0.1958762886597938,0.10796915167095116,0.1408016443987667,0.10083493898522801,1.0,0.11377245508982035,0.25149700598802394,0.8203592814371258,0.9401197604790419,0.14393939393939395,0.5552131484334875
957,DecisionTree,[],"{'criterion': 'entropy', 'max_depth': 2, 'min_samples_leaf': 1000, 'min_samples_split': 100}",1,regular,firearm_outcome,2010-01-01 00:00:00,2011-12-31 11:38:24,2014-01-01 23:16:48,2016-01-02 10:55:12,0.001027221366204417,0.010309278350515464,0.002570694087403599,0.0020554984583761563,0.0012845215157353885,1.0,0.5,0.5,1.0,1.0,0.020202020202020204,0.5012840267077555
958,DecisionTree,[],"{'criterion': 'entropy', 'max_depth': 2, 'min_samples_leaf': 1000, 'min_samples_split': 100}",1,augmented,sustained_outcome,2010-01-01 00:00:00,2011-12-31 11:38:24,2014-01-01 23:16:48,2016-01-02 10:55:12,0.08577298407806883,0.1958762886597938,0.10796915167095116,0.1408016443987667,0.10083493898522801,1.0,0.11377245508982035,0.25149700598802394,0.8203592814371258,0.9401197604790419,0.14393939393939395,0.5552131484334875
959,DecisionTree,[],"{'criterion': 'entropy', 'max_depth': 2, 'min_samples_leaf': 1000, 'min_samples_split': 100}",1,augmented,firearm_outcome,2010-01-01 00:00:00,2011-12-31 11:38:24,2014-01-01 23:16:48,2016-01-02 10:55:12,0.001027221366204417,0.010309278350515464,0.002570694087403599,0.0020554984583761563,0.0012845215157353885,1.0,0.5,0.5,1.0,1.0,0.020202020202020204,0.5012840267077555
960,DecisionTree,[],"{'criterion': 'entropy', 'max_depth': 5, 'min_samples_leaf': 10, 'min_samples_split': 5}",0,regular,sustained_outcome,2010-01-01 00:00:00,2010-12-31 05:49:12,2013-01-01 17:27:36,2015-01-02 05:06:00,0.09658314350797266,0.44954128440366975,0.2642369020501139,0.15314494074749316,0.1133257403189066,1.0,0.23113207547169812,0.5471698113207547,0.7924528301886793,0.9386792452830188,0.3052959501557633,0.5567198177676538
961,DecisionTree,[],"{'criterion': 'entropy', 'max_depth': 5, 'min_samples_leaf': 10, 'min_samples_split': 5}",0,regular,firearm_outcome,2010-01-01 00:00:00,2010-12-31 05:49:12,2013-01-01 17:27:36,2015-01-02 05:06:00,0.0036446469248291574,0.06422018348623854,0.018223234624145785,0.007292616226071103,0.004555808656036446,1.0,0.875,1.0,1.0,1.0,0.11965811965811966,0.503872437357631
962,DecisionTree,[],"{'criterion': 'entropy', 'max_depth': 5, 'min_samples_leaf': 10, 'min_samples_split': 5}",0,augmented,sustained_outcome,2010-01-01 00:00:00,2010-12-31 05:49:12,2013-01-01 17:27:36,2015-01-02 05:06:00,0.09658314350797266,0.5963302752293578,0.28929384965831434,0.16043755697356427,0.11275626423690205,1.0,0.30660377358490565,0.5990566037735849,0.8301886792452831,0.9339622641509434,0.40498442367601245,0.564009111617312
963,DecisionTree,[],"{'criterion': 'entropy', 'max_depth': 5, 'min_samples_leaf': 10, 'min_samples_split': 5}",0,augmented,firearm_outcome,2010-01-01 00:00:00,2010-12-31 05:49:12,2013-01-01 17:27:36,2015-01-02 05:06:00,0.0036446469248291574,0.06422018348623854,0.018223234624145785,0.007292616226071103,0.004555808656036446,1.0,0.875,1.0,1.0,1.0,0.11965811965811966,0.503872437357631
964,DecisionTree,[],"{'criterion': 'entropy', 'max_depth': 5, 'min_samples_leaf': 10, 'min_samples_split': 5}",1,regular,sustained_outcome,2010-01-01 00:00:00,2011-12-31 11:38:24,2014-01-01 23:16:48,2016-01-02 10:55:12,0.08577298407806883,0.41237113402061853,0.2236503856041131,0.13360739979445016,0.09569685292228645,1.0,0.23952095808383234,0.5209580838323353,0.7784431137724551,0.8922155688622755,0.30303030303030304,0.5480225988700564
965,DecisionTree,[],"{'criterion': 'entropy', 'max_depth': 5, 'min_samples_leaf': 10, 'min_samples_split': 5}",1,regular,firearm_outcome,2010-01-01 00:00:00,2011-12-31 11:38:24,2014-01-01 23:16:48,2016-01-02 10:55:12,0.001027221366204417,0.010309278350515464,0.005141388174807198,0.0020554984583761563,0.0012845215157353885,1.0,0.5,1.0,1.0,1.0,0.020202020202020204,0.5012840267077555
966,DecisionTree,[],"{'criterion': 'entropy', 'max_depth': 5, 'min_samples_leaf': 10, 'min_samples_split': 5}",1,augmented,sustained_outcome,2010-01-01 00:00:00,2011-12-31 11:38:24,2014-01-01 23:16:48,2016-01-02 10:55:12,0.08577298407806883,0.5773195876288659,0.2802056555269923,0.144912641315519,0.1001926782273603,1.0,0.33532934131736525,0.6526946107784432,0.844311377245509,0.9341317365269461,0.4242424242424242,0.559322033898305
967,DecisionTree,[],"{'criterion': 'entropy', 'max_depth': 5, 'min_samples_leaf': 10, 'min_samples_split': 5}",1,augmented,firearm_outcome,2010-01-01 00:00:00,2011-12-31 11:38:24,2014-01-01 23:16:48,2016-01-02 10:55:12,0.001027221366204417,0.010309278350515464,0.005141388174807198,0.0020554984583761563,0.0012845215157353885,1.0,0.5,1.0,1.0,1.0,0.020202020202020204,0.5012840267077555
968,DecisionTree,[],"{'criterion': 'entropy', 'max_depth': 5, 'min_samples_leaf': 10, 'min_samples_split': 50}",0,regular,sustained_outcome,2010-01-01 00:00:00,2010-12-31 05:49:12,2013-01-01 17:27:36,2015-01-02 05:06:00,0.09658314350797266,0.45871559633027525,0.2642369020501139,0.15314494074749316,0.1133257403189066,1.0,0.2358490566037736,0.5471698113207547,0.7924528301886793,0.9386792452830188,0.31152647975077885,0.5567198177676538
969,DecisionTree,[],"{'criterion': 'entropy', 'max_depth': 5, 'min_samples_leaf': 10, 'min_samples_split': 50}",0,regular,firearm_outcome,2010-01-01 00:00:00,2010-12-31 05:49:12,2013-01-01 17:27:36,2015-01-02 05:06:00,0.0036446469248291574,0.06422018348623854,0.018223234624145785,0.007292616226071103,0.004555808656036446,1.0,0.875,1.0,1.0,1.0,0.11965811965811966,0.503872437357631
970,DecisionTree,[],"{'criterion': 'entropy', 'max_depth': 5, 'min_samples_leaf': 10, 'min_samples_split': 50}",0,augmented,sustained_outcome,2010-01-01 00:00:00,2010-12-31 05:49:12,2013-01-01 17:27:36,2015-01-02 05:06:00,0.09658314350797266,0.5779816513761468,0.2870159453302961,0.15952597994530537,0.11275626423690205,1.0,0.2971698113207547,0.5943396226415094,0.8254716981132075,0.9339622641509434,0.3925233644859813,0.5630979498861047
971,DecisionTree,[],"{'criterion': 'entropy', 'max_depth': 5, 'min_samples_leaf': 10, 'min_samples_split': 50}",0,augmented,firearm_outcome,2010-01-01 00:00:00,2010-12-31 05:49:12,2013-01-01 17:27:36,2015-01-02 05:06:00,0.0036446469248291574,0.06422018348623854,0.018223234624145785,0.007292616226071103,0.004555808656036446,1.0,0.875,1.0,1.0,1.0,0.11965811965811966,0.503872437357631
972,DecisionTree,[],"{'criterion': 'entropy', 'max_depth': 5, 'min_samples_leaf': 10, 'min_samples_split': 50}",1,regular,sustained_outcome,2010-01-01 00:00:00,2011-12-31 11:38:24,2014-01-01 23:16:48,2016-01-02 10:55:12,0.08577298407806883,0.4020618556701031,0.22879177377892032,0.13874614594039056,0.1001926782273603,1.0,0.23353293413173654,0.5329341317365269,0.8083832335329342,0.9341317365269461,0.2954545454545454,0.5531587057010786
